x,y,z
-0.05261124096384142,0.1799738606007435,A
0.02385342273381934,0.08404498783648177,A
0.0010929168519164935,1.4742362094168028e-5,A
0.15294089013052437,0.1230703503754807,A
0.037918596413830837,0.16897475105073512,A
0.21079906946380134,0.18620642779643556,A
-0.0037859801685372362,-0.009085128775097385,A
0.06968978631725657,0.1871702102894015,A
0.08898295602200437,-0.008455427252272137,A
0.03795947790368528,-0.013119670078446645,A
-0.012009911719557315,-0.031310585958098866,A
-0.01581229493632576,-0.2486353652039845,A
-5.852073645450967e-4,-0.005282573563337664,A
-0.00946232247431393,-0.0134812406547804,A
0.12396471438944998,0.21590088984066708,A
0.10537005466824152,-0.05521473513602225,A
-0.23219544472201775,-0.09979621642358352,A
-0.1219163643948942,-0.028457038462505888,A
0.26435728197138986,0.03144665323781263,A
-0.005714198613247926,0.006367714013432804,A
-0.0657561287098161,-0.15526737640934787,A
-0.2367986167616561,0.13679102759290304,A
0.00800587622388929,-0.18122719262359444,A
0.014330195138826479,-0.08764209903438987,A
-0.10271420140170312,-0.05119200046135616,A
0.0461885940913238,0.11392880948443328,A
0.0074199621057932,-0.14274823179615254,A
0.2554511043651425,0.16822100533694512,A
-0.18772662252834907,-0.1815964536594218,A
-0.21219665435728743,0.12385490730141886,A
0.015502174969253648,-0.09220317043177081,A
0.05404239035022208,-0.14220024073305615,A
0.09373569235998962,-0.019536865490592303,A
0.04929474815620048,0.226564276734301,A
0.18331766414687517,-0.20271655062422103,A
-0.18910945224302414,0.10878452837330636,A
-0.13723593635983347,-0.011259548493331608,A
0.04946004804412663,-0.3130764043773849,A
0.05446773206774931,0.05989199520128198,A
-0.1724280689969107,0.10654883409992034,A
-0.13248873274162154,-0.214828780440608,A
0.1932391044870176,-0.12655274595621388,A
-0.02150340074803437,0.03185972052589028,A
0.1671236966953833,0.13004371577605103,A
0.09374732200075836,-0.042437846089660114,A
0.03637135256098005,0.11178002883367445,A
0.3080239502779668,0.10875397134214353,A
-0.1603170890700078,0.08062258616061115,A
-0.07828225785033474,0.12544096862526086,A
-0.050634400083005994,0.3120578655451105,A
-0.0779273905281715,-0.12896072612762524,A
0.013417368372835822,-0.06204418224583801,A
-0.30678593641238266,0.12214045396314625,A
0.16541158777801745,-0.07742604483614823,A
-0.03560657131924436,0.2535274843831786,A
-0.16454587792511716,-0.2558196402066579,A
-0.16586269637173529,0.1551890562497002,A
0.12459290575217535,-0.053553346595122175,A
-0.012347792843416028,-0.13516540229537566,A
-0.04105799187606667,-0.026088938347948194,A
0.025878028118279103,-0.0601607300788212,A
0.04731592960140906,-0.04310375533564292,A
-0.0038949864012325806,-0.13594620935516608,A
-0.11595034834817397,-0.0013052743961275922,A
0.27717780176007234,-0.020060283185091007,A
-0.062123580221623,-0.022484127923519805,A
0.20883186030886008,-0.19684370691228092,A
-0.09027360563450183,-0.09666488574765691,A
-0.03865678181191829,-0.03331773987539995,A
0.11047155588011302,0.023681734372580934,A
-0.003610785606290977,0.12221775974489577,A
0.023118544473168277,-0.1404269495721999,A
0.06204641669196889,-6.842126348736082e-4,A
0.21227596562562315,-0.054334905367645576,A
0.0017886780553712858,-0.30649177063526073,A
-0.10335422775192316,-0.2214560315828843,A
0.005747479668786007,0.29375609670543995,A
-0.24892318749509335,-0.19703017214921772,A
-0.05801766626405972,-0.02909033200985241,A
0.14980188051811533,0.048252389819879594,A
-0.08964849861238812,0.09213848759258064,A
0.09833972565666821,-0.07650992219232793,A
-0.007212606914202903,0.005832773473029696,A
-0.3077228484597368,-0.032887701151322814,A
0.06184889112037962,0.12191518825192388,A
0.1123118760179484,0.29782145167480556,A
-0.08678485077744955,-0.026107928164194084,A
-0.1348428117355273,0.1071685381739158,A
-0.23007321930155333,-0.23064492868738912,A
-0.11065548954014602,-0.05395527094815086,A
0.06558232732121043,0.07990622623163615,A
-0.0027825040645878237,0.01104676207761937,A
0.22229778288291469,8.55025538230365e-4,A
0.29468336462133454,-0.08488363201977668,A
-0.012087587077244914,0.008850800157122347,A
0.06628224568856951,-0.009623134974629102,A
-0.2469132387731844,-0.018299908427224263,A
-0.04255326299067772,0.008906871933473713,A
-0.03863256872332113,-0.23287553706417624,A
0.20865736320954772,0.2590215774115461,A
-0.3108802003411444,-0.04639479747874533,A
-0.18337932289768713,-0.0731668795395592,A
-0.1300421439492752,-0.2058925348475568,A
-0.11262379952171164,0.11656161571015931,A
0.16776677212821248,0.19309374680658484,A
9.365954554336219e-4,4.6895345767455454e-4,A
0.013427383973232822,-0.18530861790386707,A
-0.04479457232834229,-0.14657288283170075,A
0.009573656964188776,-0.10937695637201776,A
0.15339322883519535,0.23210601958940985,A
-0.2641812378021085,-0.19028170901390773,A
0.018416706934871036,-0.21917909875857194,A
0.06635775195977447,-0.04057639426186127,A
-0.09726031834871467,0.2548663473932263,A
-0.13303989756893075,-0.20133494942298988,A
-0.17040864699699648,0.27689061908984813,A
-0.0700110477270925,-0.05377989835079008,A
0.25286630467323223,0.14731239591006848,A
-0.12795560848663423,-0.10011455110229071,A
-0.08380275427920164,-0.05765629035800904,A
-0.583587311253679,-0.03191934453876517,A
0.44537045738960307,-0.47415563921691833,A
0.6629416010634847,0.14079629931742604,A
-0.014088730434512219,0.2747089147430416,A
0.541931824758651,-0.22612773500242833,A
-0.5046829875866096,-0.4451429822276893,A
0.5921128852944589,-0.19436955166513153,A
0.2662939295646551,-0.6091165070465732,A
0.2989987695421168,0.09573075705487864,A
-0.20755320150665446,0.6128628157402729,A
-0.426529026191545,-0.032335456130417564,A
-0.17847213359034594,-0.7016999566707366,A
-0.15446818392983874,0.6981959840400427,A
-0.5330291116040898,0.11932618902493597,A
-0.039419973446638674,-0.3026910592323073,A
0.4448525841607798,0.4627791649520498,A
0.5046279016062578,-0.22102970201956382,A
-0.23076134766796302,0.18238941507355477,A
0.003184366545345302,0.5786223755574814,A
0.3934921916651384,-0.13510576051518788,A
0.36361097668647485,-0.5600205848058032,A
-0.3220855798565864,0.18987394793795453,A
0.33561817088516177,-0.27167584342876866,A
0.19123894354321,0.6861731551459093,A
0.5056997714123709,-0.16361406563828104,A
-0.6474565318833173,0.08817201948413812,A
0.20732658919496816,0.17212417676436306,A
-0.1855656623591098,-0.19600576705970443,A
-0.15284041332136505,0.5452551716317859,A
0.1786252002462631,-0.3235047949380845,A
-0.17703822456636198,0.332010446805052,A
0.3943030948957835,-0.400899159246345,A
0.44603638813860025,0.07823071267501608,A
-0.6288038560042961,-0.16159762099346525,A
-0.306032564852318,0.04073315839256978,A
0.537938871532275,-0.5186543180160679,A
-0.572961034392151,0.047524960960125574,A
0.09985590185870918,0.5691115488385231,A
-0.622710440437723,-0.035819830051072594,A
0.5062284859115834,0.030335745625762727,A
0.37386331431413655,0.2323176719688161,A
-0.23207941814037691,0.5048669741843597,A
-0.7035003934113547,-0.20585536628385898,A
-0.11695535007523863,0.3382822104766061,A
-0.03965953508967516,-0.6231138452776963,A
0.4652160342862817,0.030085254350630294,A
-0.5407484607142492,-0.3858537207180066,A
-0.1589192509296984,-0.673165967640707,A
-0.7230683978562062,0.1568938926554109,A
0.14734399330800962,0.6914761465866996,A
0.2818420269701375,0.2530050426745323,A
-0.3061175595374549,0.19270761798234584,A
-0.41387920539532047,-0.4951134573054862,A
0.311996955046585,0.11508986163346953,A
-0.6083443713994556,-0.27844007831513423,A
-0.19201061515622855,-0.7104712298079608,A
0.4930114128777113,-0.07556702213428217,A
0.26534408124545755,-0.049403450824001126,A
0.4174875830495609,0.37709210981999514,A
0.24506448767707223,0.6184052581059438,A
0.12658692492494608,0.3024863077501521,A
-0.7157644584614143,0.20702184682818367,A
0.1686435484625515,0.5658446138682691,A
0.6734963354167671,-0.10955729233922341,A
0.3008161716291328,0.21685202861492334,A
0.3085385048974912,-0.6074203158249069,A
0.5202006601613322,0.3830969404522098,A
0.5476568382392042,-0.09689470634506088,A
0.3540784795371852,0.01193536378303142,A
-0.2796819912671147,0.0036695804144369682,A
0.5603621469258679,-0.05061836602185592,A
-0.6054115726934428,0.24194230410900688,A
-0.19378767316136264,0.2906329723170203,A
-0.19795810568694547,0.5481766512678679,A
0.4498797288895638,-0.03781706846298134,A
0.3942499401514165,-0.20308295490946848,A
0.2792901518174242,0.02147044254811588,A
0.3735321346894188,0.26870570045726416,A
-0.508105887633269,-0.13427495894550195,A
-0.47770910382577403,-0.45255699804430655,A
0.18100928451894743,-0.6439415616407349,A
-0.2543264313965807,0.029650850722646897,A
0.18855941531905887,-0.5021111914551086,A
0.3996499243848078,-0.030609735374455015,A
0.24192997843527042,-0.11837893297949884,A
-0.05801985053103572,0.42522646141583015,A
0.31214266893344494,0.22318842096017236,A
0.675264439101955,0.2953039662144922,A
0.2784003484057906,0.6700355001783761,A
-0.4674113733482008,-0.3048350892898433,A
0.7324077342207608,0.003971833051904553,A
-0.6856190259790295,0.06834715210722714,A
-0.17360181495464408,-0.25682544730950624,A
0.16708814906860245,0.5220410675137859,A
-0.21925529508435912,-0.368110265754271,A
-0.5556242584013953,-0.1907124389795184,A
-0.021011311512364406,-0.5687070940953667,A
-0.46457259451443206,0.3772200549028182,A
0.2883717929893835,-0.4830716347053366,A
0.0026478969106111757,0.31109977602742306,A
0.29465723036887004,-0.2562349709116284,A
-0.12062567085920096,-0.31477271922195466,A
0.29010917727566604,-0.16774046719454405,A
-0.36317118634616613,0.38638696803090467,A
-0.3482196613124152,-0.30726324571672314,A
0.4349237950592939,0.09222022017176772,A
-0.4028713463279397,-0.5376629139513383,A
0.3542832132090528,0.008914650049367529,A
-0.44627714208413366,-0.23573567581668087,A
-0.0859507836380528,0.4391505418803514,A
-0.2912808932235368,-0.24260484741882238,A
0.5842399102434067,-0.28825484347494423,A
-0.36155268076272656,-0.17914126760403096,A
0.08763325926904368,-0.27546158358664125,A
-0.2256904513462938,0.687281600437027,A
0.33465820232550236,-0.2846374230531654,A
0.25368910833822195,-0.32681960560139794,A
0.3029816260433508,-0.4974007814889743,A
0.5742383965729667,0.27953086339434574,A
-0.3503160437377813,-0.3455466841163358,A
-0.7131003077140823,-0.048175714698442854,A
0.2517114269213731,0.11061427530523993,A
0.09471925726757906,0.5779687688881683,A
-0.5778720314673509,-0.3245140731139111,A
-0.2711134688791482,0.3185564960742194,A
0.6732812850879596,-0.24290967926763518,A
0.46131033620982104,0.17111213127750885,A
0.723021830960352,0.0015528161265215296,A
-0.10082898286626034,0.39289884636452455,A
0.11212091201825845,0.5379662205202108,A
-0.26166733553899746,-0.6439801936927241,A
0.36581734268345556,-0.4156214361748106,A
0.4620388814748115,0.08765048980244491,A
-0.1590020507952124,-0.505618384089315,A
0.35956020508169145,0.6234614314089857,A
0.14579971472720213,-0.6511318965698474,A
0.2395664722508089,0.31228982651619924,A
-0.30045920823166977,-0.6008433133045534,A
-0.3763154891968466,-0.04819416264686878,A
-0.11708643532605416,-0.40300467223446085,A
-0.0482044914390767,0.5262503966608947,A
-0.3437063822403369,-0.01262091167843331,A
0.22163418875412297,-0.4535703097889549,A
0.3050044967164396,0.6450634045054654,A
0.26615720087011757,-0.30325124964084793,A
0.32998271400798684,0.2727970651094969,A
0.19243459901569748,-0.2012500053024522,A
-0.6895259987337425,-0.0626439921321341,A
-0.11254687793452856,0.4933210286768694,A
-0.3381741110082596,0.5578588873457636,A
-0.3336884481235401,-0.15613162916821136,A
0.2383090844550059,0.5434641752769946,A
-0.6314909646292431,0.2529142925699748,A
-0.24994965096168903,-0.4040084427870365,A
-0.2940698233034309,0.16085244734285636,A
0.9865163349779322,0,B
1.0481317586538994,0.03523040357917788,B
1.0288937377161873,0.06924576265931608,B
1.0365094174668106,0.10483520831367574,B
0.9456665203141787,0.12786811753298533,B
1.01798153710453,0.17264782590036298,B
0.9483546757974967,0.19382077629810887,B
0.9431988443156715,0.22602307494697826,B
0.971447979928797,0.26760086381085907,B
0.94192990267588,0.29385112678800834,B
0.9095354496959993,0.3176478089333029,B
0.9321734851721445,0.3611259320550203,B
0.917236444570086,0.3912648535956549,B
0.947245214013987,0.4422459812465932,B
0.8860738186674959,0.45054002895208467,B
0.897072690015103,0.4947410971375188,B
0.8981652873392765,0.5354594162208898,B
0.8626784310021313,0.5544097634498723,B
0.7966916339354956,0.5506769192542669,B
0.7713287395794579,0.5723702850495573,B
0.8176387975765147,0.6504415673989734,B
0.7963893799668552,0.6784472347196722,B
0.7107384395184219,0.6479236979663434,B
0.6926489431421762,0.675410521928441,B
0.678126344362073,0.7072228874983602,B
0.652741586422165,0.7282167510709137,B
0.6110923925037944,0.7296535002776936,B
0.6291846770034788,0.8047002463521958,B
0.6032699873578166,0.8274031919793323,B
0.5690062767254598,0.8381756901285178,B
0.5093946011136412,0.807466820346347,B
0.5256262797861138,0.8987504049459583,B
0.4630098244561259,0.856471600441874,B
0.451268587393305,0.9062694936189359,B
0.41957394113152174,0.9187387776678456,B
0.39272710789910453,0.9425239346028651,B
0.3495001857023426,0.9251604236542847,B
0.321159359197235,0.9450181834085597,B
0.28057839947725466,0.9266941489052095,B
0.24676481850342782,0.9261231764329889,B
0.2278415614386842,0.9873106318984546,B
0.1997604520998057,1.0210625398049615,B
0.1599384786435653,0.9935999456498271,B
0.1198901243070808,0.9464704371826504,B
0.08851016932695867,0.9551768456831191,B
0.056294045347694444,0.9562803472636815,B
0.025413779439653058,1.0082721850837184,B
-0.008671211435886244,1.0322652101875258,B
-0.04040918424231706,0.9615598904071249,B
-0.07214524130557624,0.9524856163187185,B
-0.1105236536497888,1.0080974837631722,B
-0.14473817478550402,1.0066761175408327,B
-0.1714586361888814,0.9618872859045524,B
-0.20788844187659827,0.9753521557114685,B
-0.24309992804810937,0.9781312901216656,B
-0.2754815232562803,0.9682171243484844,B
-0.29815134147568084,0.928215975749361,B
-0.3508486197893042,0.9781271409343428,B
-0.36983687398033405,0.9313573668091042,B
-0.4078017061611207,0.9341816466549886,B
-0.43065844719190444,0.9025690008925736,B
-0.44482916272625117,0.8569483801871253,B
-0.4734892993090831,0.8417403523948042,B
-0.5013910101124901,0.8251810872210358,B
-0.5637930807732285,0.8612853927642757,B
-0.5725934697204107,0.8137006415962641,B
-0.6211525316549582,0.8225388836054853,B
-0.6595315408765758,0.8149200681195309,B
-0.6849093174330794,0.7904274883040453,B
-0.6680285654785262,0.7205414005332519,B
-0.7191937591689882,0.7252604884948517,B
-0.6963768391204253,0.6565882927757962,B
-0.7496641460626197,0.6606940494750524,B
-0.7719357067567025,0.6355485484897188,B
-0.7560001623133731,0.5809405657055006,B
-0.8340792747699393,0.5974718675617698,B
-0.8220048412674953,0.5479985036383074,B
-0.8349816258117561,0.5169987345194171,B
-0.8926174736373984,0.5120258776678936,B
-0.9109267099022066,0.48260481117702897,B
-0.8683885299328256,0.42334074447190806,B
-0.8853293459675733,0.395362737406608,B
-0.971857749507514,0.39540205915507287,B
-0.9828551982453505,0.36189111811834596,B
-0.9506974867101481,0.31420642940631244,B
-0.987426448427089,0.2899345650862336,B
-0.9440334416199848,0.2430629176712487,B
-0.9924738189968626,0.22026911939235702,B
-1.0102604872326313,0.1888504145818692,B
-0.9469512199717187,0.1442798455376367,B
-0.991813582589909,0.11717768046017177,B
-1.0041879411560761,0.08455054536618038,B
-1.0087722710376503,0.0508850960945945,B
-1.0213948089588276,0.017161007194769637,B
-1.0447897409036153,-0.017554078112991915,B
-0.953354804266949,-0.048089694988806615,B
-0.9906800598502722,-0.08341320972975286,B
-0.9669026837299868,-0.11423458571149736,B
-0.9719957247124541,-0.14809568863425066,B
-0.9644542891203438,-0.1802877521663357,B
-0.9710803713906376,-0.21552106883949373,B
-1.0107366879675168,-0.260237188158481,B
-1.0066398731771,-0.29557613561291374,B
-0.9904868628104545,-0.3273568562955686,B
-0.9589177993205344,-0.3530772744542817,B
-0.9707215062701547,-0.39493977656692525,B
-0.8781589754854155,-0.3921606552493202,B
-0.9034411007913853,-0.44042892669843314,B
-0.8787140736044383,-0.4655387035648497,B
-0.9102124063040904,-0.5221187350309229,B
-0.8661702152118619,-0.5363098914992175,B
-0.8017192497494312,-0.5344748925362406,B
-0.8493450429861009,-0.608407119547728,B
-0.789916211578465,-0.6070030056741184,B
-0.7609674682652885,-0.6265182005064708,B
-0.7287533604054932,-0.6422649546249456,B
-0.708068872706382,-0.6676122842988004,B
-0.701451422730464,-0.7073684873082547,B
-0.6604089018848938,-0.7123227653414826,B
-0.6376766039766438,-0.7359180311936103,B
-0.5997023297366476,-0.7409948321059686,B
-0.5789272115082764,-0.7666235231692997,B
-0.5694295894174148,-0.8092045172626434,B
-0.5441884346619041,-0.8313361154463639,B
-0.5355241401259413,-0.881356831832884,B
-0.5012560795420455,-0.8911024381109267,B
-0.45282543665308306,-0.8723529322338801,B
-0.4265138757692685,-0.8938828559615998,B
-0.3803753518501333,-0.8713540604902089,B
-0.37938636909684215,-0.9554057872122557,B
-0.3540630867482527,-0.9870887192300516,B
-0.30652677639813786,-0.9542906949184765,B
-0.2836211801732139,-0.9968250510077421,B
-0.24826101878425436,-0.9988973363344835,B
-0.2126821290537109,-0.9978427428734891,B
-0.1711462441851704,-0.9601347588620668,B
-0.1409606936675945,-0.9804031592732807,B
-0.10584814642806416,-0.9654517069553166,B
-0.07571896600551327,-0.9996671256154266,B
-0.042307778161566556,-1.0067380298610933,B
-0.00827578410836756,-0.9851915254580086,B
0.02581860277642797,-1.0243332401232652,B
0.059616031368987216,-1.0127117144966904,B
0.09047207862275145,-0.9763492188343884,B
0.1292573479730956,-1.0204198164964373,B
0.16280147868541525,-1.0113860138311936,B
0.20072389136635105,-1.0259870968637104,B
0.22414776106312503,-0.9713042090146251,B
0.2505256814086749,-0.9402379206702786,B
0.2946733071247226,-0.9732468003944321,B
0.32859727823241347,-0.9669044169361602,B
0.35881411866593244,-0.9498152951507542,B
0.3975404286585377,-0.9540756455223278,B
0.40734905039464353,-0.8919700008881615,B
0.4622709183888734,-0.9283651528749437,B
0.4721268334381122,-0.8733361654286275,B
0.5082611808966847,-0.8690584160576735,B
0.5471574028760162,-0.8673265232167202,B
0.5630891076040234,-0.8294593938153941,B
0.5685847582464142,-0.7798313420900288,B
0.5938069331754637,-0.7594536276497664,B
0.6212881084090973,-0.7418273382920424,B
0.6799124606826026,-0.7585293375358668,B
0.658539003706393,-0.686795107731221,B
0.7107798225854541,-0.6930901659516515,B
0.7650199070088195,-0.6974077939317306,B
0.7672805050548004,-0.653649270072397,B
0.7949453142517533,-0.6323886265316234,B
0.8319700261113011,-0.6173696072282273,B
0.8377849858405173,-0.5790808329706767,B
0.8076599402157724,-0.5190515263987849,B
0.8783603792601021,-0.5236523193893061,B
0.8792473016444102,-0.48491028599191355,B
0.9239366091530096,-0.46979203974640416,B
0.8859567290957056,-0.41363186343337666,B
0.9257191725115355,-0.3948833244117152,B
0.9525258238768857,-0.3690104700741348,B
0.9249695480070701,-0.3230380414008903,B
0.9826426103818229,-0.30655215156702453,B
0.944382597131065,-0.26014527178155156,B
0.9480808409964925,-0.22719297025413535,B
0.963855647118132,-0.1969888002151257,B
0.9472174416779645,-0.16064636341612976,B
1.0016689671810117,-0.1354404776665812,B
0.9591135017588835,-0.09700718783538864,B
0.9664509070068197,-0.06504328646904046,B
1.0372576327257899,-0.03486489624495773,B
1.039987075724639,-2.5471495616510934e-16,B
6.265700539828261e-4,0.0781571796615202,B
0.03591033983159824,-0.011335570875388747,B
0.017788741435602183,-0.058119791952897314,B
-0.037581524084378204,0.034597283869604686,B
0.010345770283402686,-0.07330427871988714,B
-0.035259002507272694,-0.009181592636923468,B
0.0029974538564365486,-0.01785976203052004,B
2.7664496954746677e-4,0.006885757223153219,B
-0.042613880103602106,0.07713503987793593,B
-0.036447878286281286,0.056209208603564986,B
0.032179245274279775,-0.0037629419920398024,B
0.027739454757061945,-0.04097831683105171,B
-0.04888478173575475,-0.038524980075811815,B
-0.030767863330341868,-0.0033783632074921677,B
-0.04174746358281342,0.005081765733589219,B
0.0018376599797508694,-0.0074133468733683155,B
-0.0014977795245228825,-0.02284541602694524,B
0.05429419139237775,-0.01935611762738699,B
0.04017237385935703,0.03916906941463081,B
0.035287153517802254,0.01748432151838932,B
-0.0060977306303683625,-0.013108224529703274,B
0.04548173772094975,-0.03415170990450358,B
0.011718372813172312,0.007075175156377153,B
0.04748777591947737,-0.016391374913562354,B
-0.001816145592924028,0.006626976870890607,B
0.02662278591263898,0.021130014819050216,B
0.01810881947478294,0.0779988603723812,B
-0.012304403873610925,4.339288059113875e-4,B
0.03451519029309851,0.08173026440831596,B
-0.016115188802408423,-4.452870013588704e-4,B
-0.019974027143336664,0.005894469969730169,B
0.020899592917737304,0.03647705464675776,B
-0.010117579512082486,0.01947034094559805,B
-0.0530803530190601,-0.06402539292196052,B
0.0026433950827275355,-0.07477051121699965,B
-0.0231342220028544,-0.03339622401347717,B
-0.0011879348695634968,5.447210307968713e-4,B
0.0399791823612405,-0.017070750214235174,B
0.024190784764314577,0.0017843661492687453,B
0.04395388543747024,-0.03724371270997152,B
0.02407716159131145,-0.027185287983001464,B
0.059271678969803614,-0.032825406422057404,B
0.0027491365782255426,-0.04236767651931008,B
-0.011769747739981792,-0.0294829663973977,B
-0.040158996220457203,-6.870951365009165e-5,B
-0.010754535031644,0.010507962869811335,B
-0.06943818572977674,-0.033812963008121324,B
-0.03594661849907426,-0.027204656703537652,B
0.005750402198844213,-0.08499817578789333,B
0.008015151852428985,-0.0878163077242128,B
-0.03226671559189402,0.06409719869053822,B
0.01781981864315425,0.024712930130478945,B
0.04510904573590542,-0.034488109615196334,B
0.07648628652529436,-0.013859958223391035,B
0.008433910179944224,-0.05445456219305808,B
0.02945447494625086,-0.02656853259001409,B
-0.028073250679263948,0.022178737429158768,B
-0.03290543329080412,0.04811290650344286,B
-0.04913030732056781,-0.016150348344462023,B
0.08412960823437902,0.013525398253683034,B
-8.521968229182297e-4,9.971772256939233e-4,B
-0.035652976562769445,0.01702813153412679,B
0.013699508408985685,0.0037008795742694595,B
0.023688784032673035,0.05142069102668008,B
-0.05428471614970669,7.960251352620879e-4,B
-0.048153981041591125,0.05360457914607558,B
-0.04745696040601299,-0.07119474718734711,B
-0.01833814985188766,-0.03305621722321652,B
-3.4006877852672633e-4,-0.016838142727192768,B
-0.02194119991811865,0.03735156120900795,B
-0.0077559517224699585,-0.004730805048467875,B
0.02811592159703987,-0.05401291801269529,B
