x1,x2,x3,x4,x5,a
-0.7856882825683558,-2.020925733328554,-0.2540068810200026,0.8071412318131442,0.25812440435934664,B
0.8045625814106595,-2.2275467486049454,0.7706817962750941,1.0108642201946898,-0.291041306116334,B
0.5564728816117448,-2.3663103511290124,2.3011202198340137,1.0324080066486079,-0.47559790334839236,B
1.1119742957847087,-1.7971775692693106,0.9565549808027975,0.33035190803794034,-0.7294523642295798,B
0.5541596121435146,-2.6500645211873737,0.8467383504019549,0.003188646537540918,-1.342470054910274,B
1.345489817027947,-2.1120436479410993,-0.04751827748653949,0.4649390297091958,-0.8880409160608255,B
1.5600818020493499,-1.847004344013336,0.7788699322618058,0.6033773359227923,-0.5150125764659594,B
1.9271194378074725,-1.555108681803873,-0.08902355134649204,0.5210993979488658,-1.1703960239662456,B
-0.7445656116900028,-2.3064255593163097,0.11435718085253288,-1.2450266331682165,0.26219724751176443,B
-0.9547620944352115,-2.217273771265581,0.14204408437137037,-0.31315956147134305,0.9414868900692599,B
-2.536709431109616,0.16879786426774784,0.7864784294146374,1.029931728808014,3.720583884289694,B
0.542422480010211,-0.3678887757600071,1.3052140794666658,1.2744036190701387,3.3373763767328057,B
-1.0281494640510225,-2.5583525430204435,-1.0833342179080268,-0.26311875832166765,-0.18930999418935174,B
-2.245574924586743,-1.4287111575172817,-0.22956068064780388,-0.9185798928269971,-0.23924804178689593,B
-1.4062491551154983,-2.1600983908598645,0.7467898062862175,-1.1922479994339215,-0.7078604231133814,B
-0.7954758507157195,-2.3702625766073178,-1.5637015168236856,0.0347184237114152,0.6153555528519876,B
0.5479859240749387,-2.2866781982784796,-1.4947189004373131,0.30617498812804245,0.3250938833951014,B
0.16072036706746062,-1.161207693913477,1.0008897129888528,-0.6598249368633845,0.3003379244697548,B
0.6579389747400424,-2.6724226023191378,-0.7627691880751541,-0.4686328165802473,0.14406399737800987,B
-0.39125073677742894,-2.092828091701543,-0.47052271944568297,-0.4358271585908233,-0.3029558524524854,B
1.767513135374399,-1.7124578312010625,0.9443692221388227,-0.25878259141221976,-1.0019989721146836,B
0.365237067386076,-2.163251026112794,-0.4799702960975028,-0.3972797830486023,-0.4677318981300266,B
1.616113709824723,-1.3517702063849708,0.28635123819338615,0.02595134036920932,-0.5677509908063018,B
-0.08230361486606025,-2.299747276478884,-0.4622709783818485,-0.8878465149144905,0.3396185284975336,B
-1.5738354698144672,-1.4579216680207858,1.7746399083756925,-0.6118584446957035,0.28717165944788203,B
-1.4165732645275262,-1.414217300230003,0.13888405422691194,-3.4208895418279788,2.190704621795717,B
0.27791877810526905,-1.925137506636624,0.07844925710099099,-0.9259088629339509,0.26076020492197066,B
1.2994792910085773,-0.7610255518421379,1.9939717552925114,1.720981198598772,-0.7328390219216668,B
0.45578614759049,-2.2630318660898405,1.0583534793506029,0.8350764039913714,-0.32254099181015083,B
0.4927957293903619,-1.9335906222276478,1.3202139072711156,0.06142397862369248,-0.8465195986171485,B
-0.4807183609271287,-3.860892733025465,1.340489862250097,0.8973790934037709,-0.9297350550845528,B
0.25217751512545683,-2.8135556715681473,-0.30178847543346565,-0.45667886510993155,0.37004340218711035,B
0.10692601227162496,-1.9234960907704264,0.6882068933945553,0.2729525177659538,1.0680839938618594,B
2.4261686716860016,-1.2536047717719465,-1.8976742928101844,-0.8672853971794866,-0.4668257746084882,B
0.5495393545590237,-2.215910732344076,-0.3552267780722123,-1.3594849433063059,0.21610598873699557,B
-0.7375414126927696,-1.4049933496204523,1.1221799569233424,-1.201721555201996,0.4287118880529821,B
-1.3325627337541772,0.2526243082906234,5.330351895741047,-0.23836511320780618,0.23583727971796054,B
1.1737759151563536,-0.6620991375369071,3.001754299054599,-1.1628566772514932,0.33179273880826876,B
0.46103448502704064,-0.6165489687838213,0.4820824695114996,-3.5666632278487236,0.1284590799292345,B
-0.9757216854954215,-1.441504188452788,1.477070336713944,-3.779673086763333,0.49840431968315024,B
0.0965374058712859,-2.104062684631884,0.43360297362808076,-1.0517284789653514,-0.3105683503542412,B
-0.03837888372064069,-1.2631987768975426,0.6856437939559862,-1.2693036302972809,-0.3520590634936835,B
1.5926657820370078,-1.2047451325886749,3.351720753097516,0.21866073710058495,-0.6389610008666167,B
0.47821592630513166,-1.9333868080701577,1.2928605143651235,-0.685043798678721,-0.06031507775016015,B
1.7877903309086505,-1.1470524071619161,0.7805981992754564,-1.4746192417971216,-0.5027996354332642,B
1.3233685920485923,0.1699099364946509,-1.1766940425307015,1.497485578443843,2.2988056710746525,C
2.377793364818571,0.373528925222152,-0.7217865215945913,0.30732804788372675,1.3358636736178158,C
2.9286786508946268,0.2631196012279738,-0.16716825438577285,0.407623564600355,1.0847461227160107,C
2.1407722719692455,0.3672190709261785,-0.45202618979706993,-0.048391059678474305,1.7217751254799463,C
2.3632031755821883,-0.4583418817494621,-1.0983016114601036,0.8543672676919786,-1.0640051087033189,C
3.055223150610534,0.3524187045567121,-1.0960323283588695,0.7383154327936076,-0.7356329018468044,C
3.9047389833163093,0.15414768730203932,0.22120381041975026,0.009042818745781576,-0.3617084003644216,C
3.9253903353329584,0.6578315694429289,1.707399051251025,-0.5439493847992593,-0.5358133499578528,C
3.0855720889370373,0.3478614837454879,-1.023942993035602,0.07114850656069197,-1.056369964111502,C
2.36779236968985,0.2911590268625034,1.238420896000743,0.7466991907304389,-0.41441011158712915,C
2.770996299384061,0.28599810652204,0.6079551553881283,0.8768733313434649,-0.5528643720015447,C
2.2801293133902143,0.37146000057108014,-0.9689098538597635,0.3703929020002397,-0.3371413329390849,C
2.9772350643781764,0.48784176523178613,0.9442892051961257,1.0333107399973105,-0.583500757338991,C
2.3685134059532067,0.4809769389812382,-0.2521726452628856,-0.669261357784331,-0.6263251169991352,C
2.203649295207033,1.156789340157182,-1.241622757025275,-0.3179413138105908,1.683943196297685,C
2.6182352769686155,0.5615766239019631,-0.8535533102775805,-0.27490854207142856,0.6492806653363116,C
4.2685975768988005,0.6478434752726827,-1.454095133649102,-1.1249908381987315,-0.3585428436637921,C
3.5725635985298276,1.269122706771217,-0.1104724082095864,-1.046955708065868,-0.5220791768414418,C
2.7991676039614384,1.5661159617298315,-0.471198739436709,-0.625593725471394,-0.2594411445735939,C
2.8915027505285305,2.0353156266412182,-0.4945647025200222,-0.4698302805618465,1.4348297265127203,C
2.3142088708563313,2.3497377471645473,0.4364505689052789,0.0521127716612802,2.2281418730394544,C
2.5426584127723606,2.039529821982608,-0.3113896059160809,-0.3858831521356413,1.8423256365184244,C
1.807442705727254,1.523348762098683,1.358756891346493,0.1888631457501743,1.744466267183987,C
2.752380506594452,2.132915648388711,-0.9619152406645827,-0.666505978493284,-0.4756998004855307,C
2.729451046595334,0.40873328330698,-1.1870561409512328,0.6611800945682836,0.4577455314533528,C
3.594728569985805,1.7973142097414423,-0.09377234080821208,-1.265271294928565,-0.6077509394152474,C
2.8816970750128084,1.9198030788774791,-0.7801219251139304,-1.320999020959748,-0.5696360796934178,C
3.3826141280409763,1.3081861522225828,1.5975195578101937,0.4814839356892354,-0.6689842600937375,C
1.0452334187291998,3.50520193691751,1.1567754411202824,-0.9326983641895089,-0.8969184352720153,C
1.605383687989971,2.399868418570092,0.5470166289315386,-0.7521878522557157,-0.9924073839586114,C
3.1342895119109695,0.7360846376879343,-0.0907427495081978,-0.9778893369396742,-0.4086607359503816,C
2.233855457918176,1.172158768803372,-0.10109176475120228,1.1620008512831224,-0.263705410854047,C
2.8396634261413984,0.5544798447367453,0.801953004848676,0.8953623564285089,-0.25408457461053996,C
2.5901904400463347,0.6960021984672048,-0.8824502348460977,0.2734573572720821,0.7700632411353512,C
2.941003155932164,1.5509339655631,-0.9806344749737641,-0.015436801559934696,-0.3630579674984502,C
3.520102479403683,0.8800442967824484,-0.4647182134298482,-0.5791558952457257,-0.6670779730305849,C
2.3993422836378584,2.5850640194576653,0.42702163398074844,0.183816567114109,0.4464018776088017,C
2.9208453724545387,1.2708619986146912,-1.2099451613079393,-0.29448533912109853,-0.2665978869204815,C
2.1752765844382598,2.0716933143428604,0.7616340731767612,0.3884974172759262,0.35886129735694794,C
2.3742303679974164,2.5813856530643267,1.4140551495008329,-0.5868465118875029,1.124823815914326,C
3.2025831121520834,-0.2505423544898985,-0.8447462243359567,0.21645476174096884,0.6073818633142747,C
3.6675729375511685,0.8453631760105353,-1.335652515517555,0.1248237523169321,-0.48474452651560657,C
2.4586203249541296,2.1876272694783965,-0.9161964800313115,-0.017974291678797466,-0.6992370576869106,C
3.361043046083402,2.2100548401980693,-0.3416058831849896,-1.0555492608532089,-0.572548807711111,C
2.5946366922779784,1.7522863612972397,0.20699744002713305,-0.3485133073021648,0.25434569901934684,C
2.6703068454902836,2.7531328740068117,-0.9382950588411656,-0.311157009656257,1.2677787511428333,C
2.3803025432632787,2.290884369640686,-0.5491471188453669,0.6863484409670176,0.8116656077061625,C
3.199732103661898,2.7611307473383193,1.0110615806458125,-0.5952241301754311,-0.8926744603528471,C
